OBJECTID,LEASE_NUMBER,BUS_ASC_NAME,IBLA_APPEAL_FLAG,LEASE_EXPIR_DATE,LEASE_STATUS_CD,LEASE_EFF_DATE,LEASE_EXPT_EXPIR,LEASE_STATUS_CHANGE_DT,LEASE_SECT_AREA,LEASE_SEGR_FLAG,LSE_STAT_EFF_DT,SERIAL_TYPE_CODE,SEGR_XREF_NUM,RGN_APPEAL_FLAG,PEND_LITIG_FLAG,ROYALTY_RATE,INITIAL_AREA,MINERAL_TYPE_CD,BID_SYSTEM_CODE,BID_AMOUNT,PRIMARY_TERM,SALE_DATE,SALE_NUMBER,CURRENT_AREA,ACRE_HECTARE_CD,MMS_REGION_CODE,PROT_NUMBER,PROT_NAME,BLOCK_NUMBER,AREA_CODE,AC_LAB,DATUM_CODE,TRACT_NUMBER,MMS_PLAN_AREA_CD,LEASE_IS_ACTIVE,NOTES,Shape__Area,Shape__Length
435,Y00185,ARCO,,1986/07/31 00:00:00+00,RELINQ,1980/08/01 00:00:00+00,1990/07/31 00:00:00+00,1986/07/31 00:00:00+00,1868.25,N,1986/07/31 00:00:00+00,L,,,,0,1868.25,O&G,SS F,1642614,10,1979/12/11 00:00:00+00,BF,1868.25,H,Y,NR06-03,Beechey Point                                               ,524,BP,BP524,0,08F029,BFT,N,,0.00447426644677762,0.552193345296243
436,Y00186,BPXA,,1989/06/29 00:00:00+00,RELINQ,1980/08/01 00:00:00+00,1990/07/31 00:00:00+00,1989/06/29 00:00:00+00,1381.26,N,1989/06/29 00:00:00+00,L,,,,0,1381.26,O&G,SS F,305258.46,10,1979/12/11 00:00:00+00,BF,1381.26,H,Y,NR06-04,Flaxman Island                                              ,664,FI,FI664,0,08F032,BFT,N,,0.00303014554719994,0.493400427793517
437,Y00187,BPXA,,1989/06/29 00:00:00+00,RELINQ,1980/08/01 00:00:00+00,1990/07/31 00:00:00+00,1989/06/29 00:00:00+00,537.64,N,1989/06/29 00:00:00+00,L,,,,0,537.64,O&G,SS F,151076.84,10,1979/12/11 00:00:00+00,BF,537.64,H,Y,NR06-04,Flaxman Island                                              ,710,FI,FI710,0,08F033,BFT,N,,0.000961379899308668,0.588890926280441
438,Y01147,SHELL,,1992/04/28 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/28 00:00:00+00,2222.85,N,1992/04/28 00:00:00+00,L,,,,12.5,2222.85,O&G,R 1/8,204000,10,1988/03/16 00:00:00+00,97,2222.85,H,Y,NR07-05,Demarcation Point                                           ,160,DP,DP160,0,1147,BFT,N,,0.00515431470284966,0.323062312594905
439,Y00977,ARCO,,1992/04/16 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,1998/04/30 00:00:00+00,1992/04/16 00:00:00+00,0,N,1992/04/16 00:00:00+00,L,,,,12.5,1936.11,O&G,R 1/8,437100,10,1988/03/16 00:00:00+00,97,1936.11,H,Y,NR04-01,Hanna Shoal                                                 ,352,0F,0F352,0,977,BFT,N,,0.00488463079909707,0.542215395354611
440,Y01105,PHILLIPS,,1998/12/30 00:00:00+00,RELINQ,1988/05/01 00:00:00+00,2001/12/02 00:00:00+00,1998/12/30 00:00:00+00,,N,1998/12/30 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,202610,10,1988/03/16 00:00:00+00,97,2304.072532,H,Y,NR06-04,Flaxman Island                                              ,762,FI,FI762,0,1105,BFT,N,,0.00547323360024166,0.340610059788965
441,Y01516,SHELL,,1993/04/19 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1993/04/19 00:00:00+00,0,N,1993/04/19 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,1122000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-06,Point Lay                                                   ,49,PL,PL49,0,1516,CHU,N,,0.00539680370093265,0.336872327095685
442,Y01509,SHELL,,1993/06/14 00:00:00+00,RELINQ,1988/11/01 00:00:00+00,1998/10/31 00:00:00+00,1993/06/14 00:00:00+00,0,N,1993/06/14 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,153700,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-06,Point Lay                                                   ,2,PL,PL2,0,1509,CHU,N,,0.00540781084873743,0.337373941316666
443,Y01515,TEXACO,,1994/06/29 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/29 00:00:00+00,0,N,1994/06/29 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,288000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-06,Point Lay                                                   ,46,PL,PL46,0,1515,CHU,N,,0.00539683500119281,0.336863882343967
444,Y01508,SHELL,,1993/06/14 00:00:00+00,RELINQ,1988/11/01 00:00:00+00,1998/10/31 00:00:00+00,1993/06/14 00:00:00+00,0,N,1993/06/14 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,153500,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-06,Point Lay                                                   ,1,PL,PL1,0,1508,CHU,N,,0.00540798119982355,0.337380798042586
445,Y01519,TEXACO,,1994/06/29 00:00:00+00,RELINQ,1988/11/01 00:00:00+00,1998/10/31 00:00:00+00,1994/06/29 00:00:00+00,0,N,1994/06/29 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,313344,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-06,Point Lay                                                   ,90,PL,PL90,0,1519,CHU,N,,0.00538689589939167,0.336363881753568
446,Y01514,TEXACO,,1994/06/29 00:00:00+00,RELINQ,1988/11/01 00:00:00+00,1998/10/31 00:00:00+00,1994/06/29 00:00:00+00,0,N,1994/06/29 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,288000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-06,Point Lay                                                   ,45,PL,PL45,0,1514,CHU,N,,0.00539679039866314,0.336860739984591
447,Y01523,TEXACO,,1994/06/29 00:00:00+00,RELINQ,1988/11/01 00:00:00+00,1998/10/31 00:00:00+00,1994/06/29 00:00:00+00,0,N,1994/06/29 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,408384,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-06,Point Lay                                                   ,134,PL,PL134,0,1523,CHU,N,,0.00537466875084647,0.335833765575182
448,Y01526,TEXACO,,1994/06/29 00:00:00+00,RELINQ,1988/11/01 00:00:00+00,1998/10/31 00:00:00+00,1994/06/29 00:00:00+00,0,N,1994/06/29 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,572544,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-06,Point Lay                                                   ,178,PL,PL178,0,1526,CHU,N,,0.0053636941993318,0.335323883176822
449,Y01522,TEXACO,,1994/06/29 00:00:00+00,RELINQ,1988/11/01 00:00:00+00,1998/10/31 00:00:00+00,1994/06/29 00:00:00+00,0,N,1994/06/29 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,313344,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-06,Point Lay                                                   ,133,PL,PL133,0,1522,CHU,N,,0.00537484000051336,0.335840740036635
450,Y01243,AMOCO,,1992/06/24 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1992/06/24 00:00:00+00,0,N,1992/06/24 00:00:00+00,L,,,,12.5,1537.34,O&G,R 1/8,137000,10,1988/05/25 00:00:00+00,109,1537.34,H,Y,NR02-02,Tison                                                       ,66,TS,TS66,0,1243,CHU,N,,0.00397358854934282,0.2710558777564
451,Y01246,AMOCO,,1992/06/24 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1992/06/24 00:00:00+00,0,N,1992/06/24 00:00:00+00,L,,,,12.5,1422.56,O&G,R 1/8,111000,10,1988/05/25 00:00:00+00,109,1422.56,H,Y,NR03-01,Karo                                                        ,2,KR,KR2,0,1246,CHU,N,,0.00368493254973146,0.257670383296669
452,Y01241,TEXACO,,1992/06/02 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1992/06/02 00:00:00+00,0,N,1992/06/02 00:00:00+00,L,,,,12.5,1422.56,O&G,R 1/8,147000,10,1988/05/25 00:00:00+00,109,1422.56,H,Y,NR02-02,Tison                                                       ,22,TS,TS22,0,1241,CHU,N,,0.0036846967504971,0.257668808654569
453,Y01215,AMOCO,,1992/06/24 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1992/06/24 00:00:00+00,0,N,1992/06/24 00:00:00+00,L,,,,12.5,1307.74,O&G,R 1/8,112000,10,1988/05/25 00:00:00+00,109,1307.74,H,Y,NS03-07,(Unnamed),969,U1,U1969,0,1215,CHU,N,,0.00339545945007558,0.244233534804328
454,Y01182,TEXACO,,1992/06/02 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1992/06/02 00:00:00+00,0,N,1992/06/02 00:00:00+00,L,,,,12.5,1307.74,O&G,R 1/8,121000,10,1988/05/25 00:00:00+00,109,1307.74,H,Y,NS03-07,(Unnamed),990,U1,U1990,0,1182,CHU,N,,0.00339562299996032,0.244241682332264
455,Y01433,AMOCO,,1993/04/08 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1993/04/08 00:00:00+00,0,N,1993/04/08 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,288000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-02,Posey                                                       ,847,U3,U3847,0,1433,CHU,N,,0.00572490944887249,0.352275946203772
456,Y01301,SHELL,,1993/06/07 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1993/06/07 00:00:00+00,0,N,1993/06/07 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,231400,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,458,KR,KR458,0,1301,CHU,N,,0.00584290005099319,0.357638190459978
457,Y01311,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,4263000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,545,KR,KR545,0,1311,CHU,N,,0.00581609700020636,0.35642318023119
458,Y01326,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,3388000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,632,KR,KR632,0,1326,CHU,N,,0.00579001559981407,0.355221944599118
459,Y01343,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,2575000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,719,KR,KR719,0,1343,CHU,N,,0.00576375074888347,0.354033501273055
460,Y01453,MARATHON,,1992/06/10 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1992/06/10 00:00:00+00,0,N,1992/06/10 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,212778,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-03,Colbert                                                     ,99,U4,U499,0,1453,CHU,N,,0.00564993744956155,0.348855690194124
461,Y01358,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,2157000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,806,KR,KR806,0,1358,CHU,N,,0.00573840735069098,0.352868009630812
462,Y01467,MARATHON,,1992/06/10 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1992/06/10 00:00:00+00,0,N,1992/06/10 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,316429,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-03,Colbert                                                     ,186,U4,U4186,0,1467,CHU,N,,0.00562477799940098,0.347722458531015
463,Y01228,MOBIL,,1993/06/21 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1993/06/21 00:00:00+00,0,N,1993/06/21 00:00:00+00,L,,,,12.5,2041.16,O&G,R 1/8,200180,10,1988/05/25 00:00:00+00,109,2041.16,H,Y,NS03-08,(Unnamed),858,U2,U2858,0,1228,CHU,N,,0.0053297038493838,0.296899725141093
464,Y01305,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,8178000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,502,KR,KR502,0,1305,CHU,N,,0.00582908609885635,0.357017807885173
465,Y01318,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,4589000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,589,KR,KR589,0,1318,CHU,N,,0.00580296969928895,0.355812695949788
466,Y01446,MARATHON,,1992/06/10 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1992/06/10 00:00:00+00,0,N,1992/06/10 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,211647,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-03,Colbert                                                     ,56,U4,U456,0,1446,CHU,N,,0.00566281845021877,0.349417465149355
467,Y01335,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,2373000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,676,KR,KR676,0,1335,CHU,N,,0.00577731095017953,0.3546303576314
468,Y01351,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,2225000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,763,KR,KR763,0,1351,CHU,N,,0.00575126535022719,0.353452346445115
469,Y01460,MARATHON,,1992/06/10 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1992/06/10 00:00:00+00,0,N,1992/06/10 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,162643,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-03,Colbert                                                     ,143,U4,U4143,0,1460,CHU,N,,0.00563828220037976,0.348291108080128
470,Y01364,AMOCO,,1992/06/24 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1992/06/24 00:00:00+00,0,N,1992/06/24 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,411000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,850,KR,KR850,0,1364,CHU,N,,0.00572657225075091,0.352296637771404
471,Y01312,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,8125000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,546,KR,KR546,0,1312,CHU,N,,0.0058159540003544,0.356406615537925
472,Y01327,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,4487000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,633,KR,KR633,0,1327,CHU,N,,0.00579005439976754,0.355211794798607
473,Y01344,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,1599000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,720,KR,KR720,0,1344,CHU,N,,0.00576393269966502,0.354029843980203
474,Y01359,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,1167000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,807,KR,KR807,0,1359,CHU,N,,0.00573921490013163,0.352870566224546
475,Y01306,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,1575000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,503,KR,KR503,0,1306,CHU,N,,0.00582901629968546,0.357005558760699
476,Y01319,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,5125000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,590,KR,KR590,0,1319,CHU,N,,0.00580304499999329,0.355806620162398
477,Y01336,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,1325000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,677,KR,KR677,0,1336,CHU,N,,0.00577713910024613,0.354610898310353
478,Y01352,SHELL,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,477250,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,764,KR,KR764,0,1352,CHU,N,,0.00575167510214669,0.353438751076076
479,Y01313,MARATHON,,1994/06/28 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1994/06/28 00:00:00+00,0,N,1994/06/28 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,5913000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,547,KR,KR547,0,1313,CHU,N,,0.00581610290009849,0.356404927822811
480,Y01328,SHELL,,1993/06/07 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1993/06/07 00:00:00+00,0,N,1993/06/07 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,875000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,633,KR,KR633,0,1328,CHU,N,,0.00579013070000656,0.355205856159116
481,Y01345,TEXACO,,1993/12/30 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1993/12/30 00:00:00+00,0,N,1993/12/30 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,257472,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,721,KR,KR721,0,1345,CHU,N,,0.00576510209975822,0.354030365491264
482,Y01320,SHELL,,1993/06/23 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1993/06/23 00:00:00+00,0,N,1993/06/23 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,2184000,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,591,KR,KR591,0,1320,CHU,N,,0.00580386134970468,0.355814894765467
483,Y01337,TEXACO,,1993/12/30 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1993/12/30 00:00:00+00,0,N,1993/12/30 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,337536,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,678,KR,KR678,0,1337,CHU,N,,0.00577809720107325,0.35462539874008
484,Y01492,MARATHON,,1992/06/10 00:00:00+00,RELINQ,1988/11/01 00:00:00+00,1998/10/31 00:00:00+00,1992/06/10 00:00:00+00,0,N,1992/06/10 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,155415,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-03,Colbert                                                     ,406,U4,U4406,0,1492,CHU,N,,0.00556629364928085,0.344954296584161
485,Y01314,SHELL,,1993/06/07 00:00:00+00,RELINQ,1988/07/01 00:00:00+00,1998/06/30 00:00:00+00,1993/06/07 00:00:00+00,0,N,1993/06/07 00:00:00+00,L,,,,12.5,2304,O&G,R 1/8,231100,10,1988/05/25 00:00:00+00,109,2304,H,Y,NR03-01,Karo                                                        ,548,KR,KR548,0,1314,CHU,N,,0.00581586489988695,0.3563874858141
486,Y00050,EXXON,,1978/12/29 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1978/12/29 00:00:00+00,0,N,1978/12/29 00:00:00+00,L,,,,16.66667,2304,O&G,R 1/6,11210000,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,284,IB,IB284,0,39126,GOA,N,,0.00367709869988175,0.256909612114124
487,Y00051,EXXON,,1978/12/29 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1978/12/29 00:00:00+00,0,N,1978/12/29 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,182000,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,285,IB,IB285,0,39127,GOA,N,,0.00367744249888347,0.256913830758747
488,Y00052,SOHIO,,1980/06/23 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1980/06/23 00:00:00+00,0,N,1980/06/23 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,600030.72,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,292,IB,IB292,0,39129,GOA,N,,0.00367832405027002,0.256916405443235
489,Y00053,MOBIL,,1979/05/30 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1979/05/30 00:00:00+00,0,N,1979/05/30 00:00:00+00,L,,,,16.6666667,495.38,O&G,R 1/6,512800,5,1976/04/13 00:00:00+00,39,495.38,H,Y,NO07-01,Icy Bay                                                     ,317,IB,IB317,0,39133,GOA,N,,0.000788704950537067,0.122929681564027
490,Y00054,AMOCO,,,REJECT,,,,0,N,1976/04/22 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,501500,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,381,IB,IB381,0,39134,GOA,N,,0.00366925849994004,0.256603341173657
491,Y00004,SHELL,,1979/05/17 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1979/05/17 00:00:00+00,0,N,1979/05/17 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,2094000,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,61,IB,IB61,0,39019,GOA,N,,0.00370012010080245,0.257996116115629
492,Y00055,ARCO,,1979/12/05 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1979/12/05 00:00:00+00,0,N,1979/12/05 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,203900,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,321,IB,IB321,0,39137,GOA,N,,0.00366955799836433,0.256611669123986
493,Y00056,ARCO,,1979/12/05 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1979/12/05 00:00:00+00,0,N,1979/12/05 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,203760,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,322,IB,IB322,0,39138,GOA,N,,0.0036702626503029,0.256632911552827
494,Y00057,EXXON,,1978/12/29 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1978/12/29 00:00:00+00,0,N,1978/12/29 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,6610000,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,327,IB,IB327,0,39140,GOA,N,,0.00367286805067124,0.256704744560138
495,Y00058,EXXON,,1978/12/29 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1978/12/29 00:00:00+00,0,N,1978/12/29 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,352000,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,328,IB,IB328,0,39141,GOA,N,,0.00367299059962534,0.256698966584989
496,Y00059,GULF OIL,,1980/09/30 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1980/09/30 00:00:00+00,0,N,1980/09/30 00:00:00+00,L,,,,16.6667,2304,O&G,R 1/6,25132032,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,329,IB,IB329,0,39142,GOA,N,,0.00367270425067545,0.256693855216307
497,Y00060,SHELL,,1979/12/05 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1979/12/05 00:00:00+00,0,N,1979/12/05 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,2560320,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,336,IB,IB336,0,39144,GOA,N,,0.0036729427993123,0.25668600289177
498,Y00062,SHELL,,1980/10/31 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1980/10/31 00:00:00+00,0,N,1980/10/31 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,1039000,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,362,IB,IB362,0,39149,GOA,N,,0.00366426599975966,0.256380581307155
499,Y00063,MOBIL,,1980/05/13 00:00:00+00,RELINQ,1976/06/01 00:00:00+00,1981/05/31 00:00:00+00,1980/05/13 00:00:00+00,0,N,1980/05/13 00:00:00+00,L,,,,16.6666667,2304,O&G,R 1/6,220723.2,5,1976/04/13 00:00:00+00,39,2304,H,Y,NO07-01,Icy Bay                                                     ,365,IB,IB365,0,39152,GOA,N,,0.00366586160180304,0.256419270461763
